"text","hate"
"Mind your own business mr. Montenegro,"" sabi ng isang netizen.Ngunit nanindigan pa rin talaga si Ryan sa kanyang opinyon.",0
"""One head, isang kopunan kasalanan ng lahat... pag hindi kayo nag sumbong ng kapwa niyo nangongotong damay damay tayong lahat dahil ang pananahimik ninyo ay ang pag payag niyo,"" dagdag pa ng Alkalde.",1
"Source: Philstar | GMA News",0
"Dapat lang na tumakbo si Mayor Duterte for Pres. para mapigilan ang mga #traPOE at #oPOErtunista sa pagka presidente sa 2016",1
"Wag lang si Binay at Roxas. Kahit sino na basta wag lang yan",1
"Another reason to hate Jejomar Binay https://t.co/u7NcEqfMMj",1
"Tibay ng apog nito dinamay pa name ng dyos na ndi daw xa nag kickback... I hate you Binay... https://t.co/41rxSUOU5w",1
"Di mo maikumpara si duterte kay jejomar binay na korap, grace poe na hilaw pagkafilipino, mar roxas na iresponsable?? https://t.co/DopqqrtyhC",1
"Tutal marami ang hindi sumusunod sa ECQ,"" sabi ni Velez.",0
"Kapal ng mukha ni Binay, no? Construction Workers, OFWs do not steal like VP. Only Binay has 200 bank accounts w/o explanation #politicsph",1
"Opinion: Si Poe at Roxas ay halatang nanguuto lang! Wag kami! #PiliPinasDebate2016",1
"OMG!Fast talk!
Tito Boy: sex or chocolate?
Duterte:sex
Binay: may problema ba tayo sa chocolate Boy?

Charot!",0
"Fuck you ninyo Mar Roxas!??

#DuterteTillTheEnd",1
"Binay: Kantot tayo?
Ako: Kailangan pa bang sagutin?
Alma Moreno for Senator! #PrayForAlmaMoreno",1
"Nako BINAY wala kang maloloko dito",1
"@bilbil Yun nga! Yun talaga sumagi sa utak ko! Si Binay ingat na ingat na tumatawid sa putik over chairs, sya naman naggagaganyan.",1
"Langya talaga. Hindi ko matanggap na mas mataas votes ni Roxas at Binay kay MDS.",1
"Ayon sa ulat ng GMA News, Manila Bulletin at Philstar, mahaharap si Mangusin sa kasong inciting to sedition at paglabag sa passport law.",0
"Kid Pena puro lang salita nakakainis @inquirerdotnet  bka manalo ka kay Abby Binay #OnlyBinayMagAangatSaTacloban",1
"KAPAG SI MAR ROXAS ANG MANANALO MATUTUWA SI KORING. AT AYOKONG MANGYARI YON. HAHAHAHAHA",0
"These qualifications please. Not a TraPoe, a MarEpal, or a Binay(can't think of a pseudo). https://t.co/85boLNybeW",1
"Napaka-dramatic ng filter ng mga ads ni Mar Roxas. Fistbump naman dyaaaan",1
"Lopez.",0
"Watch the video below: Read some of the netizens comment below: Source: Jasper Pascual | Facebook",0
"I love boodle fight. Pero kung si Binay ang makaka boodle. Titiisin ko na lang ang gutom. O kaya ay mag Mang Inasal. https://t.co/PMwnkPRrJV",1
"It's what God wants us to be —to submit ourselves to authorities.",0
"RT @_NEILcutter: my goodness Jejomar Binay super annoying mo na can you pls stop like really. Oo na laki ka sa hirap punyeta ka",1
"Me: What if you're stuck in an elevator with a famous person? Who would that be?
Froi: Hayley Williams
Cy: Mar Roxas
Froi and me: WTF ??",1
"Ngunit laking gulat niya nang binalik na ang credit card sa kanya, ay halatang sinira at tinanggal ang sticker na nakatakip sa CVV.",0
"Vote buying in different names... ""envelopes"", ""incentives"", etc... T.T
#Poe2016 #RoRo #Halalan2016 #Election2016 #duterte #Duterte2016",1
"Grabe kayo kay binay ??????????",1
"Bwiset ung commercial ni binay",1
"""And now, may gansa, may turkey, may manok, may baboy.",0
"TANG INA KA BINAY. HAHAHAHAHAHAHAHA PAKYOOOOO https://t.co/OpB5pGEjoT",1
"Dahil nanginginig na ang mga tuhod ko, Grace. Parang awa mo na. Kapag nanalo si Duterte. Paano kaming mayayaman? https://t.co/2yeChpVbxH",1
"Retweeted Karlo+ (@karloSC101):

Because they are desperate. 
DUTERTE TILL THE END https://t.co/wBEWR7ClYp https://t.co/H8uyW84FyI",1
"Tinanggal din daw sa trabaho ang isang indibiduwal na gusto lang magpa-video greetings kay Coco.",0
"Bakit may mar roxas series sa ABiasCBN?",1
"@BertingJuan gising? Or pikit mata sa mga issue nya ng corruption? #Binay #wakeupphil",1
"that ""puro kayo anak ni marcos, andyan naman anak ni binay"" 
HAHAHAHAHHAHAA",1
"Binay,  Roxas, at Poe. maninira na lang ba kayo ng maninira sa kanya? 

DUTERTE LASTCARD https://t.co/W1dfdcgB8s",1
"""Kakahiya talaga ang bansa sa mga atleta kasi ang mga namumuno ay walang hiya,"" boladas ni Abay.",1
"What the F***! Wala na bang ibang nangyayari sa Pilipinas kundi tungkol kay Duterte? Wala ng ibang reports? Ganyan na ba talaga kadesperado?",1
"Nakakabeastmode 'tong Mar Roxas na 'to.",1
"Sarap bumoto uli!""",0
"RT @Mister_Patama: Tabi tabi yung mga nagsasabing parang tanga si Duterte. 

""Edi iboto n'yo si Binay mga quing ina pala kayo eh!"" -Senyora",1
"Lumabas ang pangalan nila Lingayen-Dagupan Archbishop Socrates Villegas at Caloocan Bishop Pablo Virgilio David sa affidavit ni Peter Joemel ""Bikoy"" Advincula.",0
"Binay: 'Di ko function 'yan.

Moreno: Kailangan ko pa bang sagutin 'yan?

Notice the similarities? Yes. Both are stupid.",1
"Tatlong buwan walang heartbeat?",0
"Agree ba kayo sa ipinu-punto ni Senator Pacquiao?",0
"Tinitignan kayo ng pamahalaan... Kayong mga mahihirap ay binibigyan diin ng pamahalaan.",0
"Nailigtas naman ang mga biktima pero tumanggi muna na magbigay ng panayam.",0
"#MarRoxas epal masyado.. Puro salita eh wala nman sa gawa kaya dami ka haters.. Hahahaha https://t.co/iOkBXUbt4a",1
"RT @maxell_lander: Mar Roxas is the father of the MRT mess, so corrupt, replaced Sumitomo with a fly-by-night MRT maintenance operator! htt…",1
"RT @earlectrics: Mas issue pa ba ang decision ni duterte to run, kaysa sa graft cases ng mga Binay? SRSLY",1
"Ang bobo ni Mar Roxas. Pero mas duwag. Takot sa abusadong telcos.",1
"RT @Itsmejodyyy: You're hating DJ because he's endorsing Mar Roxas? Seriously guys? Tsss. 
#PSYPagyanig",1
"Full support ako sayo at sabi ko po na i grab mo na agad yung opportunity dahil minsan lang yon.",0
"Larawang pinagsama mula sa Google at Real Living Si Megastar Sharon Cuneta ay isa sa mga sikat at beteranong aktres sa mundo ng showbiz.",0
"Tulad na lamang ng kwentong ito ng isang netizen na si Rachel Julian, na sa simpleng pagtulong sa kapwa ay sadyang hinangaan ng marami.",0
"**** Source: The Story Behind",0
"""The NTC commissioners risk subjecting themselves to prosecution under the Anti-Graft and Corrupt Practices Act should they issue the unlawful PAs (provisional authorities) to ABS-CBN Corporation and ABS-CBN Convergence in the absence of franchise,"" sabi ni SolGen Calida.",0
"@mrschoiiiiiiiii HAHAHA. Oo be. Sarap nga patayin ng TV kapag yung Ad ni Binay yung nalabas. Nognog. Kingiba",1
"YUNG CHIWIBOLS KO! NAG-IINIT ULO KO KAY BINAY. 5'6 AKO. PANDAK AKO?! PANDAK?! APAKAN KITA EH!",1
"@rapplerdotcom putangina mo binay TAKBO PA",1
"Binay bulok bugo. @jejomarbinay  KNG IMO NING TWITTER REPLY KO PUTA KA",1
"Si VP Binay lang ang kandidato na walang kapaguran grabe worth it lahat ng paghihirap mo VP Binay
 #OnlyBinayWinner Only B1NAY",0
"Napansin nyo ang daming pol ads ni Binay. Pera dugot pawis ntin yun mga kbbyan #ALDUBTheVisitor",1
"@SheenaSumat TRUE AYOKO KAY ROXAS HAHAHAHAHAHA. Nakakatakot lang maging presidente si Duterte lalo na kapag may pulong sa ibang bansa ????",1
"Grabe kayo kay Binay ???? #NogNogHambog",1
"Ngunit ang hindi umano niya malilimutan na sinabi at ikinadurog ng kanyang puso ay ng hindi bigyan ng pagpapahalaga ang key chain na ibinigay niya.",0
"Bat ba iritang irita ko pag napapanood ko comercial ni MAR ROXAS???",1
"Bakit laging si Mar tinitira nya? Bakit si binay di nya ginaganito? Hmmm https://t.co/1NKQqSOXbB",1
"Nawalan din ng asawa si VP Leni.",0
"Bakit dahil kay Binay libu-libong Pilipino ang nagrereklamong kurakot sya? :( Haha",1
"Rica nag hahanap kaba ng pag kakakitaan mo?",0
"""Bait ni boss binigyan tayo bonus.""",0
"Yung unofficial tally, SECOND SI ROXAS! BWAHAHAHAHA. KAINIS. #Eleksyon2016",1
"bt ayaw nyong lumaban ng patas ! kotang kota na c trillanes at roxas jusme !",1
"""A P50-million kaldero.",0
"uwi kana mar roxas, magbalat ka nalang ng patatas!!!!!",1
"Marunong pala si Binay lumakad...ng pera...

Woops HAHAHAHA",1
"Huli sa video ang babaeng tila isang opisyal mula sa DSWD na pinapaliwanag kung paano makukuha ang tulong ng gobyerno sa gitna ng krisis dulot ng C0VID-19.",0
"Kahit broken hearted ako..😞 wa na lang gipa abot og valentines sa tonto gibuwagan ko ka ahak oi!",0
"Jusko sumingit si Binay di ko kinaya yung ""baka umattend lang ng seminar"" #PiliPinasDebates2016",1
"dfnitely a nuisance candidate...
nancy binay ur next...pag study na!!! https://t.co/AklAaZySx4",1
"Buset ka Mar Roxas!",1
"Kaya po nasasaktan po talaga kami pag sinasabing pineperahan lang po namin si Noven, at pasikat lang po si Ate Ana.",0
"Mas tumindi pa ang tensyon nang lumabas na ang babaeng kumukuha ng video na si Contreras.",0
"at ilang mga hindi hard times reheat at cooking process tulad ng pag pi prito ng itlog at pag papakulo ng tubig para sa pansit kanton.",0
"tapos papalitan n'yo lang ng ""Annyeong"" ""Joeun achimimnida"" jusko, hindi niyo nga alam pinagkaiba ng ""raw"" sa ""daw"" ""din"" sa ""rin"" at ""hagdan"" sa ""hagdanan"" Dapak?",0
"Sumigaw din daw ang isa pang anak ni Marjorie na si Leon na igalang man lang daw sana ang lolo niyang pinaglalamayan pa. Si Nicole ay anak ng kapatid ni Gretchen na si Jay-jay.",0
"Kung ige-grade ko nga ang SONA ni Presidente, 22 out of 100.",1
"@aabcdEriko @cheskamaediaz si binay atapang pag madilim kasi di kita ??",1
"Taena mo binay ikinakahiya ko nang negro ako ??",1
"nanalo na kc at nakaupo kaya lumalabas ang tunay na ugali.",0
"Pandak. Nognog. Laki sa dilim. Only Binay will bring Philippines in Hell ?? Hahahaha. Kaibigan ng China 'yan eh. Laka MakaChina.",1
"Hindi umubra ang panlalandi ni Binay kay Karen Davila #PiliPinasDebates2016",0
"Si Binay daw pumuntang Sinulog, na-Boo! Tapos na daw yung Nazareno ??",1
"""Road na sa college si mama♡sana ol matalino ,ma hanggang makapag tapos ka susuportahan ka namin malapit ka Ng makapag tapos then baka maging teacher ka na sipag talaga hanep.Labyu mama Kaya Yan sa susunod ako Naman ganyan .",0
"I dont like Binay but I laud his marketing team. Sobrang galing ng branding, targeting and positioning. This is in stark contrast fr Roxas'",1
"VP BINAY ! NOG NOG PA MORE CORRUPT PA MORE  KAPAL PA MORE!!! STOP  YOUR ADS!!",1
"Photo credit: GMA Network Ang biyuda ng dalawang pinatay na militanteng lider ay naaresto dahil sa diumano'y pagsuporta sa mga extremist groups at pagkakaroon ng mga armas at explosives, ayon sa Philippine National Police nitong Linggo.",0
"Ung commercial ni Binay........
K.ah.",1
"HAHAHAAHAHAHAHAHA grabe sila kay binay!! https://t.co/pSdYKCydCp",1
"1.1B DILG BUDGET PLUS 100B YOLANDA MISSING FUNDS!

May makakatalo pa kaya kay Ginoong Mar Roxas?

Ayon sa balita,... https://t.co/FKl9sI9C0I",1
"Bakit yung anak ni Binay di niyo pinapansin?? Ang unfair niyo ahh. Haha",1
"Bakit kayo gumagawa ng ganyan?",0
"Paulit-ulit mo siyang sinampal-sampal dun... Six times mo na pala ginagawa ito sa iba't-ibang bata.",1
"Buti pa rappler nag-apologize re taking Mar Roxas' statement out of context. E yung ANC? Nag-sorry ba kay MDS sa headline re BBM as VP?",1
"Binay loves the poor while Duterte hates poverty. There's a difference.
#PiliPinasDebates2016 
#DuterteForPresident",0
"Kalungkot.",0
"Nognog Binay, you're so annoying. Hays ??",1
"Tinawagan ko din ung number na nakalagay dito "" cannot be reached at una pa lang alam ko ng gawa gawaan lang ung no na nilagay.",0
"WALA KA PANG SINASAGOT BINAY PURO KA GANYAN",1
"Isang Facebook post ngayon ang pumupukaw sa damdamin ng mga netizen dahil sa isang lola, na sa edad na 90 years old ay pilit na lumalaban sa hamon ng kahirapan.Ayon sa post ni Jun Butac, ang lola ay kilala bilang si lola Lucin o Lucena Barangay Damiano na taga Maananteng Solsona Ilocos Norte.",0
"Naku binay #ALDUBTheVisitor",1
"Ang play amount na P 12.00 ay mayroong 20% na Documentary Stamp Tax (DST).",0
"Regine/Ogie na nagsabi, Palpak ka daw Mar Roxas! kung mahal mo ang mga filipino mag back out ka na!

https://t.co/01XAYJ1sJB via @po_st",1
"""At hindi ko kayo nanakawan."" -- #MarRoxas HAHA BOGUS AD! Can you say desparate??!!? #ELECTIONS2016",1
"Larawan mula kay Girlie VerzosaNung college namn ay Grabe lupet ng gastos ...sabay na maraming ng kalaban si papa sa pagtititnda ng fishball ...ilang camporal at Jamboree ang pinagpuyatan nya ...lahat ng okasyon sa baryo ...present sya ( Miss Gay, Battle of the Bands, Victory ball, Graduation, Senior Citizen Night, Foundation day ... Sabungan ... O kahit minsan pati libing hindi palalampasin ...makapagtinda lang ) ...sobrang sarap alalahanin kasi nga kapag bakasyon ko sumasama pa ako kay papa magtinda ...",0
"Naiirita ako twing nagsasalita si Binay at Mar. Obvious BS.",1
"Narito ang ilan sa kanilang mga komento: ""Ganyan din kami dati magkakapatid nung maliliit pa kami..sabay sabay din kami nagdarasal para makaligtas kami sa sobrang lakas ng bagyo..walang imposible kay God..di Nya tayo pababayaan lalo na sa ganyang sitwasyon.",0
"Kingina tagal pa nang eleksyon dami ng tvc ni binay punyemas",1
"Daming ad campaigns ni Binay eh kung yung pera binigay nalang sa tao. wushhu. langya",1
"Try nyo din""Basahin sa ibaba ang buong post ni Anna:""Goodbye Fabcon for Now.",0
"Labangon, Cebu City.",0
"Pumunta ko sa harap, yung saradong sarado yung palad ko kasi at some point nahihiya ako kay Lord na 10 pesos lang yung nakayanan ko.",0
"Shame on you, my fellow countrymen for choosing Roxas and Binay over Santiago. You say she's dying, but what's really dying is our country.",1
"Wtf! Ganun ba kababaw kaligayahan ko sa twing nakaka basa ako ng ""Binay"" nakatawa na ko. Pano pa kaya pag Beyonce Binay pa ???????? ayop ka vice",1
"Paano makukuha ang inyong premyo?",0
"Saad niya,""Na alam ko talaga na nagdadrugs, kakausapin ko siya.",0
"Even my family pays when they come in here,"" sabi pa ni Cesia sa lalaki.",0
"PARANG TANGA LANG YUNG AD NI BINAY. WALA KAMING PAKI KUNG NOGNOG KA LECHE ????",1
"Whoever is running this social media account: You will take down this nonsense FAKE NEWS post or I will take necessary measures as this can constitute slander and libel.",1
"Napasigaw talaga ako nung nalaman ko.",0
"Kaya siya nanalo kasi ginalingan niya at pinaghirapan niya paghandaan yung laban.""",0
"ulol Mar Roxas! Wag ako, kagigising ko lang ??",1
"Kahit nasa kwarto, ring na ring ko ang mga KASINUNGALINGAN nina Roxas at Binay sa TV Ads. Pweh!",1
"Tangina po yung mga nagche-cheer ng ""ONLY BINAY""?? bastos din kayo ey! Kahit di na si Binay nagsasalita nagche-cheer pa din. PAKYU! ??",1
"Kahit hindi aminin ng @ABSCBNNews, halata naman na bias ang istasyon kina Roxas &amp; Robredo at against ito kina Duterte &amp; Marcos. #Halalan2016",1
"@MgaPinoyPatama ang bobo naman ng pumili kay roxas hahaha nataasan nya pa si binay letche",1
"mainis ko sa nawng ni binay tbh ??",1
"@Mockingthea nakakaiyak!specially mas mataas si Roxas at Binay,napapa-WTF na lang ako.",1
"RT @kah_ang: Kay Mar Roxas, what you see is what you get. Results-oriented na klaseng pamamahala ang aasahan natin. #RoxasNa",0
"SOBRA ?????? Puro sila Roxas samantalang pag kay Duterte puro negative ads. ?? https://t.co/ARFKcbEdYt",1
"Pinilit siya umanong mag-ere upang maipalabas ang ahas.",0
"Namiss natin yung teacher na kinakatakutan natin kaya umaayos tayo.",0
"Para sa pagbabago ng Bayan ang boto ko ay Ibibigay ko kay VP Binay dahil sya lang ang karapat dapat na umupo #OnlyBinayInMakatiSanKaPa",0
"RT @cocoy: Grace Poe misunderstood this or was that her ignorance showing?  https://t.co/C32TjX6SNc",1
"At sa bilis ng pangyayari nanigas buong katawan nya lock mga mga kamay tuhod panga nya dali dali namin syang dinala sa ospital at habang nasa sasakyan kmi grabe po akala ko wala n syang buhay kc d ko n nararamdaman n nahinga sya malalamig at maputla na sya iyak n ako ng iyak .",0
"@jaredbestgee What if si binay si plankton HAHAHAHAHAHAHAHHAHAHA",1
"Hmm... After sirain si VP Binay nung manguna s Survey before ngayon naman si Sen. Poe? Halatang-halatang sinasadya nu? Haha..",1
"I proactively look for gaps that I can fill, I am responsible for continuing my professional development, and try to elevate others around me through mentorship.""",0
"Fuck you Mar Roxas. Wa kay angay.

To Roxas supporters ngara, sorry I just have to say this.

Check Bill of Rights",1
"Si Blackie ay tagapagbantay habang wala ang dalawa sa kanilang tahanan.",0
"Goodbye Aquino administration, Mar Roxas, ABS-CBN, KATHNIEL, Yellow retards ??",1
"Ayon sa balita, hindi nya muna agad kinuha ang napanalunang premyo para hindi makahalata ang mga kamag-anak nito.",0
"@Nico_CAN_DO however, their PR methods are laughable. I mean, do they really think Filipinos are that stupid? Even Binay's doing a better PR",1
"MAR ROXAS DOES'NT DESERVE THE SECOND SPOT. IT SHOULD BE MDS/POE.WALA NAMAN MAGAGAWA YAN SI ROXAS EH.PERO KADRAMAHAM LANG LANG
#DayaangDILAW",1
"What do you mean? When Mar Roxas said Yes, but Grace Poe said no! ???? #AyawSaDilaw Roxas to Poe",1
"Nagtake advantage pa yung mga troll comments in pulling our own country down.",1
"So bigyan natin siya ng, bigyan natin si Vice President Robredo ng chance [So let's give Vice President Robredo a chance], but we suggest, we strongly suggest even on our committees, that she would concentrate on advocacy and rehabilitation,"" paliwanag pa ng OIC ng PNP.",0
"2Ayun sa regulasyon ng batas, kinakailangang sakto sa edad, tangkad at timbang ng mga bata ang kalidad at gagamiting car seat.",0
"Noon.",0
"ang sabi mo ""OO MAHAL KITA, MAHAL KO YUNG BATA"".",0
"""Ginapang namin sila ng kanilang ina mula pa sila sa hirap.",0
"Ang ginawang kabalbalan ng guro ay inilapit na ng mga magulang sa principal ng naturang paaralan.",1
"RT @ruffagucherez: #RespectDJPDecisionForMarRoxas tanungin na lang natin kng san galing yng binayad ni pamintang @MARoxas sa kanya! #Yoland…",0
